"route_id","sightings","pres_abs","Latitude","Longitude","Route","Stop"
"Route 098 Stop 8",1,1,41.032463,-77.448407,"Route 098","Stop 8"
"Route 098 Stop 9",0,0,41.035722,-77.454371,"Route 098","Stop 9"
"Route 099 Stop 1",0,0,NA,NA,"Route 099","Stop 1"
"Route 099 Stop 10",0,0,39.96861,-79.608411,"Route 099","Stop 10"
"Route 099 Stop 2",0,0,NA,NA,"Route 099","Stop 2"
"Route 099 Stop 3",0,0,39.936073,-79.599376,"Route 099","Stop 3"
"Route 099 Stop 4",0,0,39.941146,-79.601976,"Route 099","Stop 4"
"Route 099 Stop 5",0,0,39.946084,-79.602742,"Route 099","Stop 5"
"Route 099 Stop 6",0,0,39.950771,-79.599465,"Route 099","Stop 6"
"Route 099 Stop 7",0,0,39.954714,-79.602896,"Route 099","Stop 7"
"Route 099 Stop 8",0,0,39.960079,-79.601585,"Route 099","Stop 8"
"Route 099 Stop 9",0,0,39.965243,-79.60253,"Route 099","Stop 9"
